x,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49,y50
15.8897,32.7794,80.5725,-0.5423,4.8987,20.8897,-12.8897,27.7794,91.6347,221.7039,-124.2417,-0.1808,-0.9835,-1.3451,0.3556,0.9347,14.1014,2.2133,0.2041,2.8267,3.9862,40.1189,385.2993,15.8897,-5.8897,-0.2872,0.1778,65.5589,-25.7794,37.6069,-70.745,-0.9038,-2.9506,0.9959,-0.0908,11.9987,2.8842,12.6242,-4.6242,0.7111,7.7641,-5.7504,0.0592,7.7641,5.7504,0.0,5.0497,2.3473,1.5514,1.0,40.6692
15.99,32.9799,81.8697,-0.8349,4.9481,20.99,-12.99,27.9799,92.6938,224.6993,-125.8396,-0.2783,-0.9605,-1.5171,0.5346,0.8451,14.1014,2.2244,0.2021,2.8326,3.9987,40.8831,392.8406,15.99,-5.99,-0.445,0.2673,65.9599,-25.9799,38.1459,-71.7038,-1.3914,-2.8815,0.9901,-0.1405,12.2417,2.8898,12.784,-4.784,1.0692,7.7167,-5.7575,0.0589,7.7167,5.7575,0.0,5.1136,2.373,1.5751,1.0,40.9699
16.0902,33.1805,83.177,-1.1191,4.9979,21.0902,-13.0902,28.1805,93.7588,227.7149,-127.4477,-0.373,-0.9278,-1.6739,0.6922,0.7217,14.1014,2.2356,0.2001,2.8385,4.0113,41.6568,400.4782,16.0902,-6.0902,-0.6002,0.3461,66.3609,-26.1805,38.6888,-72.6686,-1.8651,-2.7835,0.9818,-0.19,12.4896,2.8954,12.9448,-4.9448,1.3844,7.6721,-5.7549,0.0585,7.6721,5.7549,0.0,5.1779,2.3989,1.599,1.0,41.2707
16.1905,33.381,84.4943,-1.392,5.0483,21.1905,-13.1905,28.381,94.8299,230.7506,-129.0658,-0.464,-0.8858,-1.8138,0.8221,0.5694,14.1014,2.2468,0.1981,2.8444,4.0237,42.4403,408.2129,16.1905,-6.1905,-0.7512,0.411,66.7619,-26.381,39.2358,-73.6395,-2.32,-2.6575,0.971,-0.2389,12.7426,2.9009,13.1066,-5.1066,1.6441,7.6312,-5.743,0.0582,7.6312,5.743,0.0,5.2426,2.4251,1.6232,1.0,41.5714
16.2907,33.5815,85.8217,-1.651,5.0991,21.2907,-13.2907,28.5815,95.9071,233.8063,-130.6939,-0.5503,-0.8349,-1.9356,0.919,0.3943,14.1014,2.2581,0.1961,2.8502,4.0362,43.2336,416.0453,16.2907,-6.2907,-0.8965,0.4595,67.1629,-26.5815,39.7868,-74.6163,-2.7517,-2.5048,0.9578,-0.2873,13.0006,2.9064,13.2694,-5.2694,1.838,7.595,-5.7222,0.0578,7.595,5.7222,0.0,5.3078,2.4515,1.6476,1.0,41.8722
16.391,33.782,87.1591,-1.8934,5.1505,21.391,-13.391,28.782,96.9902,236.8822,-132.3321,-0.6311,-0.7757,-2.0379,0.9791,0.2033,14.1014,2.2695,0.1942,2.856,4.0486,44.0367,423.9758,16.391,-6.391,-1.0345,0.4896,67.5639,-26.782,40.3419,-75.5992,-3.1557,-2.327,0.9423,-0.3349,13.2639,2.9119,13.4332,-5.4332,1.9582,7.5644,-5.693,0.0575,7.5644,5.693,0.0,5.3733,2.4782,1.6723,1.0,42.1729
16.4912,33.9825,88.5066,-2.1168,5.2024,21.4912,-13.4912,28.9825,98.0794,239.9781,-133.9803,-0.7056,-0.7086,-2.1198,1.0,0.0043,14.1014,2.2809,0.1922,2.8617,4.0609,44.8496,432.0052,16.4912,-6.4912,-1.1636,0.5,67.9649,-26.9825,40.9009,-76.5882,-3.528,-2.1258,0.9243,-0.3817,13.5326,2.9173,13.598,-5.598,2.0,7.54,-5.656,0.0572,7.54,5.656,0.0,5.4392,2.5051,1.6973,1.0,42.4737
16.5915,34.183,89.8641,-2.3189,5.2548,21.5915,-13.5915,29.183,99.1746,243.0942,-135.6386,-0.773,-0.6344,-2.1804,0.9808,-0.195,14.1014,2.2923,0.1903,2.8674,4.0733,45.6726,440.134,16.5915,-6.5915,-1.2825,0.4904,68.3659,-27.183,41.464,-77.5831,-3.8649,-1.9033,0.904,-0.4275,13.8066,2.9227,13.7639,-5.7639,1.9616,7.5228,-5.6119,0.0568,7.5228,5.6119,0.0,5.5055,2.5323,1.7226,1.0,42.7744
16.6917,34.3835,91.2317,-2.4978,5.3078,21.6917,-13.6917,29.3835,100.2759,246.2304,-137.3069,-0.8326,-0.5539,-2.2191,0.9223,-0.3864,14.1014,2.3039,0.1884,2.8731,4.0856,46.5055,448.3629,16.6917,-6.6917,-1.3897,0.4612,68.7669,-27.3835,42.031,-78.5841,-4.1629,-1.6617,0.8814,-0.4723,14.0862,2.9281,13.9307,-5.9307,1.8447,7.5133,-5.5614,0.0565,7.5133,5.5614,0.0,5.5723,2.5597,1.7481,1.0,43.0752
16.792,34.584,92.6094,-2.6515,5.3613,21.792,-13.792,29.584,101.3832,249.3866,-138.9853,-0.8838,-0.4678,-2.2355,0.8269,-0.5624,14.1014,2.3154,0.1865,2.8787,4.0978,47.3484,456.6925,16.792,-6.792,-1.4841,0.4134,69.1679,-27.584,42.6021,-79.5912,-4.4192,-1.4033,0.8567,-0.5159,14.3715,2.9334,14.0985,-6.0985,1.6538,7.5121,-5.5054,0.0562,7.5121,5.5054,0.0,5.6394,2.5874,1.7739,1.0,43.3759
16.8922,34.7845,93.997,-2.7787,5.4153,21.8922,-13.8922,29.7845,102.4965,252.563,-140.6737,-0.9262,-0.377,-2.2294,0.6983,-0.7158,14.1014,2.3271,0.1847,2.8844,4.11,48.2015,465.1233,16.8922,-6.8922,-1.5646,0.3492,69.5689,-27.7845,43.1773,-80.6042,-4.6311,-1.1309,0.8298,-0.5581,14.6626,2.9388,14.2674,-6.2674,1.3967,7.5199,-5.4446,0.0559,7.5199,5.4446,0.0,5.7069,2.6153,1.8,1.0,43.6767
16.9925,34.985,95.3948,-2.8779,5.4698,21.9925,-13.9925,29.985,103.6158,255.7595,-142.3722,-0.9593,-0.2824,-2.201,0.5418,-0.8405,14.1014,2.3388,0.1828,2.89,4.1222,49.0648,473.6559,16.9925,-6.9925,-1.6301,0.2709,69.9699,-27.985,43.7564,-81.6233,-4.7965,-0.8472,0.8007,-0.599,14.9595,2.944,14.4372,-6.4372,1.0836,7.5369,-5.3801,0.0556,7.5369,5.3801,0.0,5.7749,2.6435,1.8263,1.0,43.9774
17.0927,35.1855,96.8025,-2.9482,5.5249,22.0927,-14.0927,30.1855,104.7412,258.976,-144.0807,-0.9827,-0.185,-2.1505,0.3635,-0.9316,14.1014,2.3505,0.181,2.8955,4.1343,49.9384,482.2911,17.0927,-7.0927,-1.6798,0.1818,70.3709,-28.1855,44.3396,-82.6484,-4.9137,-0.5549,0.7697,-0.6384,15.2625,2.9493,14.6081,-6.6081,0.7271,7.5636,-5.3128,0.0553,7.5636,5.3128,0.0,5.8432,2.672,1.853,1.0,44.2782
17.193,35.386,98.2204,-2.989,5.5806,22.193,-14.193,30.386,105.8726,262.2127,-145.7993,-0.9963,-0.0857,-2.0783,0.1707,-0.9853,14.1014,2.3623,0.1792,2.901,4.1464,50.8222,491.0293,17.193,-7.193,-1.713,0.0854,70.7719,-28.386,44.9267,-83.6796,-4.9816,-0.257,0.7368,-0.6761,15.5716,2.9545,14.7799,-6.7799,0.3414,7.6002,-5.2436,0.055,7.6002,5.2436,0.0,5.912,2.7007,1.8799,1.0,44.5789
17.2932,35.5865,99.6483,-2.9997,5.6368,22.2932,-14.2932,30.5865,107.01,265.4694,-147.528,-0.9999,0.0145,-1.9853,-0.0289,-0.9996,14.1014,2.3742,0.1774,2.9065,4.1585,51.7164,499.8711,17.2932,-7.2932,-1.7291,-0.0145,71.1729,-28.5865,45.5179,-84.7168,-4.9995,0.0434,0.702,-0.7122,15.887,2.9598,14.9528,-6.9528,-0.0579,7.6467,-5.1735,0.0547,7.6467,5.1735,0.0,5.9811,2.7297,1.9071,1.0,44.8797
17.3935,35.787,101.0862,-2.9803,5.6936,22.3935,-14.3935,30.787,108.1535,268.7463,-149.2666,-0.9934,0.1145,-1.8724,-0.2274,-0.9738,14.1014,2.3861,0.1756,2.912,4.1705,52.6211,508.8173,17.3935,-7.3935,-1.7279,-0.1137,71.5739,-28.787,46.1132,-85.76,-4.9671,0.3434,0.6654,-0.7465,16.2087,2.9649,15.1267,-7.1267,-0.4549,7.7033,-5.1036,0.0544,7.7033,5.1036,0.0,6.0507,2.759,1.9346,1.0,45.1805
17.4937,35.9875,102.5342,-2.9309,5.751,22.4937,-14.4937,30.9875,109.303,272.0433,-151.0154,-0.977,0.2133,-1.7406,-0.4168,-0.909,14.1014,2.3981,0.1739,2.9174,4.1826,53.5362,517.8683,17.4937,-7.4937,-1.7091,-0.2084,71.9749,-28.9875,46.7124,-86.8092,-4.8849,0.64,0.6272,-0.7789,16.537,2.9701,15.3015,-7.3015,-0.8336,7.7699,-5.0348,0.0541,7.7699,5.0348,0.0,6.1206,2.7886,1.9624,1.0,45.4812
17.594,36.188,103.9922,-2.8522,5.8089,22.594,-14.594,31.188,110.4585,275.3603,-152.7742,-0.9507,0.31,-1.5914,-0.5895,-0.8078,14.1014,2.4102,0.1721,2.9228,4.1945,54.4619,527.0248,17.594,-7.594,-1.6727,-0.2948,72.3759,-29.188,47.3157,-87.8645,-4.7536,0.9301,0.5874,-0.8093,16.8719,2.9752,15.4774,-7.4774,-1.179,7.8463,-4.9682,0.0538,7.8463,4.9682,0.0,6.191,2.8184,1.9905,1.0,45.782
17.6942,36.3885,105.4603,-2.7448,5.8675,22.6942,-14.6942,31.3885,111.62,278.6975,-154.543,-0.9149,0.4036,-1.4262,-0.7386,-0.6742,14.1014,2.4223,0.1704,2.9282,4.2065,55.3982,536.2875,17.6942,-7.6942,-1.6189,-0.3693,72.7769,-29.3885,47.923,-88.9258,-4.5746,1.2109,0.5461,-0.8377,17.2136,2.9803,15.6543,-7.6543,-1.4771,7.9322,-4.9046,0.0535,7.9322,4.9046,0.0,6.2617,2.8485,2.019,1.0,46.0827
17.7945,36.589,106.9384,-2.6098,5.9266,22.7945,-14.7945,31.589,112.7876,282.0548,-156.3219,-0.8699,0.4932,-1.2467,-0.858,-0.5136,14.1014,2.4345,0.1687,2.9336,4.2184,56.3451,545.6568,17.7945,-7.7945,-1.548,-0.429,73.1779,-29.589,48.5343,-89.9931,-4.3497,1.4795,0.5034,-0.8641,17.5622,2.9854,15.8322,-7.8322,-1.7161,8.0273,-4.8452,0.0532,8.0273,4.8452,0.0,6.3329,2.8789,2.0477,1.0,46.3835
17.8947,36.7895,108.4266,-2.4486,5.9863,22.8947,-14.8947,31.7895,113.9612,285.4321,-158.1108,-0.8162,0.5778,-1.0547,-0.9431,-0.3324,14.1014,2.4467,0.167,2.9389,4.2302,57.3028,555.1334,17.8947,-7.8947,-1.4606,-0.4716,73.5789,-29.7895,49.1496,-91.0665,-4.081,1.7333,0.4595,-0.8882,17.9179,2.9905,16.0111,-8.0111,-1.8863,8.1312,-4.7907,0.0529,8.1312,4.7907,0.0,6.4044,2.9096,2.0767,1.0,46.6842
17.995,36.99,109.9248,-2.2629,6.0466,22.995,-14.995,31.99,115.1409,288.8296,-159.9098,-0.7543,0.6565,-0.852,-0.9904,-0.1379,14.1014,2.459,0.1654,2.9442,4.242,58.2713,564.7179,17.995,-7.995,-1.3573,-0.4952,73.9799,-29.99,49.7689,-92.1459,-3.7714,1.9696,0.4144,-0.9101,18.2808,2.9955,16.191,-8.191,-1.9809,8.2432,-4.742,0.0526,8.2432,4.742,0.0,6.4764,2.9406,2.106,1.0,46.985
18.0952,37.1905,111.4331,-2.0544,6.1075,23.0952,-15.0952,32.1905,116.3265,292.2472,-161.7188,-0.6848,0.7287,-0.6408,-0.9981,0.0621,14.1014,2.4713,0.1637,2.9494,4.2538,59.2506,574.411,18.0952,-8.0952,-1.2391,-0.499,74.381,-30.1905,50.3923,-93.2313,-3.424,2.1862,0.3683,-0.9297,18.651,3.0005,16.3719,-8.3719,-1.9961,8.3628,-4.6998,0.0524,8.3628,4.6998,0.0,6.5488,2.9719,2.1356,1.0,47.2857
18.1955,37.391,112.9514,-1.8253,6.1691,23.1955,-15.1955,32.391,117.5182,295.6848,-163.5379,-0.6084,0.7936,-0.4232,-0.9657,0.2597,14.1014,2.4838,0.1621,2.9547,4.2656,60.2409,584.2131,18.1955,-8.1955,-1.107,-0.4829,74.782,-30.391,51.0197,-94.3227,-3.0421,2.3808,0.3212,-0.947,19.0287,3.0055,16.5538,-8.5538,-1.9314,8.4893,-4.665,0.0521,8.4893,4.665,0.0,6.6215,3.0035,2.1656,1.0,47.5865
18.2957,37.5915,114.4798,-1.5778,6.2312,23.2957,-15.2957,32.5915,118.716,299.1426,-165.367,-0.5259,0.8505,-0.2014,-0.8946,0.4468,14.1014,2.4962,0.1605,2.9599,4.2774,61.2421,594.125,18.2957,-8.2957,-0.9622,-0.4473,75.183,-30.5915,51.6511,-95.4202,-2.6297,2.5516,0.2734,-0.9619,19.4141,3.0104,16.7367,-8.7367,-1.7893,8.6219,-4.6382,0.0518,8.6219,4.6382,0.0,6.6947,3.0354,2.1959,1.0,47.8872
18.396,37.792,116.0183,-1.3145,6.294,23.396,-15.396,32.792,119.9197,302.6205,-167.2062,-0.4382,0.8989,0.0225,-0.7877,0.616,14.1014,2.5088,0.1589,2.9651,4.2891,62.2543,604.1472,18.396,-8.396,-0.8061,-0.3939,75.584,-30.792,52.2865,-96.5237,-2.1909,2.6967,0.2248,-0.9744,19.8073,3.0153,16.9206,-8.9206,-1.5755,8.7598,-4.6199,0.0516,8.7598,4.6199,0.0,6.7682,3.0676,2.2264,1.0,48.188
18.4962,37.9925,117.5667,-1.038,6.3574,23.4962,-15.4962,32.9925,121.1295,306.1184,-169.0555,-0.346,0.9382,0.2462,-0.6493,0.7606,14.1014,2.5214,0.1573,2.9702,4.3007,63.2777,614.2803,18.4962,-8.4962,-0.64,-0.3246,75.985,-30.9925,52.9259,-97.6333,-1.7301,2.8147,0.1757,-0.9844,20.2085,3.0202,17.1055,-9.1055,-1.2985,8.9021,-4.6106,0.0513,8.9021,4.6106,0.0,6.8422,3.1001,2.2574,1.0,48.4887
18.5965,38.193,119.1253,-0.7511,6.4215,23.5965,-15.5965,33.193,122.3453,309.6365,-170.9147,-0.2504,0.9681,0.4674,-0.4848,0.8746,14.1014,2.5341,0.1557,2.9754,4.3124,64.3122,624.525,18.5965,-8.5965,-0.4656,-0.2424,76.386,-31.193,53.5694,-98.7488,-1.2519,2.9044,0.1262,-0.992,20.6177,3.0251,17.2915,-9.2915,-0.9696,9.0479,-4.6108,0.051,9.0479,4.6108,0.0,6.9166,3.1329,2.2886,1.0,48.7895
18.6967,38.3935,120.6939,-0.4567,6.4862,23.6967,-15.6967,33.3935,123.5672,313.1747,-172.7841,-0.1522,0.9883,0.6839,-0.3009,0.9537,14.1014,2.5468,0.1542,2.9805,4.324,65.3579,634.8818,18.6967,-8.6967,-0.2846,-0.1504,76.787,-31.3935,54.2169,-99.8704,-0.7611,2.965,0.0763,-0.9971,21.0353,3.03,17.4784,-9.4784,-0.6018,9.1962,-4.6207,0.0508,9.1962,4.6207,0.0,6.9914,3.166,2.3202,1.0,49.0902
18.797,38.594,122.2725,-0.1576,6.5515,23.797,-15.797,33.594,124.7951,316.7329,-174.6635,-0.0525,0.9986,0.8935,-0.1049,0.9945,14.1014,2.5596,0.1526,2.9855,4.3355,66.4148,645.3514,18.797,-8.797,-0.0988,-0.0525,77.188,-31.594,54.8684,-100.9981,-0.2627,2.9959,0.0263,-0.9997,21.4613,3.0348,17.6663,-9.6663,-0.2099,9.346,-4.6405,0.0505,9.346,4.6405,0.0,7.0665,3.1994,2.3521,1.0,49.391
18.8972,38.7945,123.8612,0.143,6.6175,23.8972,-15.8972,33.7945,126.029,320.3113,-176.5529,0.0477,0.9989,1.0942,0.0952,0.9955,14.1014,2.5725,0.1511,2.9906,4.3471,67.4832,655.9343,18.8972,-8.8972,0.0901,0.0476,77.589,-31.7945,55.5239,-102.1317,0.2383,2.9966,-0.0238,-0.9997,21.8959,3.0396,17.8553,-9.8553,0.1905,9.4963,-4.6703,0.0503,9.4963,4.6703,0.0,7.1421,3.2332,2.3843,1.0,49.6917
18.9975,38.995,125.4599,0.4422,6.6842,23.9975,-15.9975,33.995,127.2689,323.9098,-178.4524,0.1474,0.9891,1.2839,0.2916,0.9565,14.1014,2.5854,0.1496,2.9956,4.3586,68.5629,666.6311,18.9975,-8.9975,0.28,0.1458,77.99,-31.995,56.1835,-103.2714,0.737,2.9672,-0.0739,-0.9973,22.3394,3.0444,18.0452,-10.0452,0.5832,9.6461,-4.7102,0.05,9.6461,4.7102,0.0,7.2181,3.2673,2.4169,1.0,49.9925
19.0977,39.1955,127.0687,0.7369,6.7516,24.0977,-16.0977,34.1955,128.5149,327.5284,-180.3619,0.2456,0.9694,1.4607,0.4762,0.8793,14.1014,2.5984,0.1481,3.0006,4.3701,69.654,677.4425,19.0977,-9.0977,0.4691,0.2381,78.391,-32.1955,56.847,-104.4172,1.2282,2.9081,-0.1238,-0.9923,22.7918,3.0492,18.2362,-10.2362,0.9525,9.7945,-4.76,0.0498,9.7945,4.76,0.0,7.2945,3.3017,2.4498,1.0,50.2932
19.198,39.396,128.6875,1.0243,6.8196,24.198,-16.198,34.396,129.7669,331.167,-182.2815,0.3414,0.9399,1.6228,0.6418,0.7668,14.1014,2.6114,0.1466,3.0056,4.3816,70.7567,688.3691,19.198,-9.198,0.6555,0.3209,78.792,-32.396,57.5146,-105.5689,1.7072,2.8197,-0.1733,-0.9849,23.2534,3.0539,18.4282,-10.4282,1.2837,9.9404,-4.8195,0.0495,9.9404,4.8195,0.0,7.3713,3.3365,2.4831,1.0,50.594
19.2982,39.5965,130.3164,1.3014,6.8883,24.2982,-16.2982,34.5965,131.0249,334.8258,-184.2111,0.4338,0.901,1.7686,0.7817,0.6237,14.1014,2.6246,0.1452,3.0105,4.393,71.871,699.4114,19.2982,-9.2982,0.8371,0.3908,79.193,-32.5965,58.1862,-106.7267,2.1689,2.703,-0.2225,-0.9749,23.7243,3.0586,18.6211,-10.6211,1.5634,10.0829,-4.8885,0.0493,10.0829,4.8885,0.0,7.4484,3.3716,2.5167,1.0,50.8947
19.3985,39.797,131.9553,1.5654,6.9577,24.3985,-16.3985,34.797,132.289,338.5047,-186.1508,0.5218,0.8531,1.8966,0.8902,0.4555,14.1014,2.6377,0.1437,3.0155,4.4044,72.9969,710.5701,19.3985,-9.3985,1.0122,0.4451,79.594,-32.797,58.8618,-107.8905,2.6089,2.5592,-0.271,-0.9626,24.2048,3.0633,18.8151,-10.8151,1.7805,10.221,-4.9665,0.049,10.221,4.9665,0.0,7.526,3.407,2.5507,1.0,51.1955
19.4987,39.9975,133.6043,1.8136,7.0278,24.4987,-16.4987,34.9975,133.5591,342.2036,-188.1006,0.6045,0.7966,2.0057,0.9631,0.2691,14.1014,2.651,0.1423,3.0204,4.4157,74.1345,721.8458,19.4987,-9.4987,1.1788,0.4816,79.995,-32.9975,59.5415,-109.0603,3.0227,2.3897,-0.3189,-0.9478,24.695,3.068,19.0101,-11.0101,1.9262,10.3539,-5.0531,0.0488,10.3539,5.0531,0.0,7.604,3.4428,2.585,1.0,51.4962
19.599,40.198,135.2634,2.0437,7.0986,24.599,-16.599,35.198,134.8352,345.9227,-190.0604,0.6812,0.7321,2.0945,0.9974,0.0719,14.1014,2.6643,0.1409,3.0252,4.4271,75.2838,733.2391,19.599,-9.599,1.3351,0.4987,80.396,-33.198,60.2251,-110.2362,3.4062,2.1962,-0.366,-0.9306,25.1952,3.0726,19.206,-11.206,1.9948,10.4807,-5.1476,0.0485,10.4807,5.1476,0.0,7.6824,3.4789,2.6197,1.0,51.797
19.6992,40.3985,136.9324,2.2532,7.1701,24.6992,-16.6992,35.3985,136.1174,349.6619,-192.0302,0.7511,0.6602,2.1624,0.9917,-0.1282,14.1014,2.6777,0.1395,3.0301,4.4384,76.445,744.7505,19.6992,-9.6992,1.4796,0.4959,80.797,-33.3985,60.9128,-111.4181,3.7554,1.9806,-0.4122,-0.9111,25.7054,3.0773,19.403,-11.403,1.9835,10.6007,-5.2496,0.0483,10.6007,5.2496,0.0,7.7612,3.5153,2.6548,1.0,52.0977
19.7995,40.599,138.6116,2.4401,7.2424,24.7995,-16.7995,35.599,137.4055,353.4212,-194.0101,0.8134,0.5817,2.2085,0.9463,-0.3232,14.1014,2.6912,0.1381,3.0349,4.4497,77.618,756.3807,19.7995,-9.7995,1.6105,0.4732,81.198,-33.599,61.6045,-112.606,4.0669,1.7452,-0.4573,-0.8893,26.226,3.0819,19.601,-11.601,1.8927,10.7131,-5.3581,0.0481,10.7131,5.3581,0.0,7.8404,3.5522,2.6902,1.0,52.3985
19.8997,40.7995,140.3008,2.6026,7.3154,24.8997,-16.8997,35.7995,138.6998,357.2005,-196.0,0.8675,0.4974,2.2324,0.863,-0.5052,14.1014,2.7047,0.1367,3.0397,4.4609,78.803,768.1304,19.8997,-9.8997,1.7263,0.4315,81.599,-33.7995,62.3003,-113.8,4.3376,1.4922,-0.5013,-0.8653,26.7572,3.0865,19.8,-11.8,1.726,10.8174,-5.4725,0.0478,10.8174,5.4725,0.0,7.92,3.5893,2.726,1.0,52.6992
20.0,41.0,142.0,2.7388,7.3891,25.0,-17.0,36.0,140.0,361.0,-198.0,0.9129,0.4081,2.234,0.7451,-0.6669,14.1014,2.7183,0.1353,3.0445,4.4721,80.0,780.0,20.0,-10.0,1.8259,0.3726,82.0,-34.0,63.0,-115.0,4.5647,1.2242,-0.544,-0.8391,27.2991,3.091,20.0,-12.0,1.4902,10.9129,-5.5919,0.0476,10.9129,5.5919,0.0,8.0,3.6269,2.7622,1.0,53.0
